Project,Era,SampleYear,Region,RegionAbbr,AR_Complex,AR_Complex_abbr,Site,SampleDate,DiveReplicate,DepthZone,Transect,BenthicReefSpecies,SpeciesGroupF,Abundance,area.m2
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Middle,SBI - Southeast Reef 12-Jul-2023 Swath Middle 1,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Middle,SBI - Southeast Reef 12-Jul-2023 Swath Middle 1,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Outer,SBI - Southeast Reef 12-Jul-2023 Swath Outer 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Outer,SBI - Southeast Reef 12-Jul-2023 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Outer,SBI - Southeast Reef 12-Jul-2023 Swath Outer 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Outer,SBI - Southeast Reef 12-Jul-2023 Swath Outer 1,Muricea californica,gorgonians,3,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Outer,SBI - Southeast Reef 12-Jul-2023 Swath Outer 1,Muricea fruticosa,gorgonians,2,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Deep,SBI - Southeast Reef 12-Jul-2023 Swath Deep 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Deep,SBI - Southeast Reef 12-Jul-2023 Swath Deep 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Deep,SBI - Southeast Reef 12-Jul-2023 Swath Deep 1,Leptogorgia chilensis,gorgonians,7,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Deep,SBI - Southeast Reef 12-Jul-2023 Swath Deep 1,Muricea californica,gorgonians,1,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Deep,SBI - Southeast Reef 12-Jul-2023 Swath Deep 1,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Inner,SBI - Southeast Reef 12-Jul-2023 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Inner,SBI - Southeast Reef 12-Jul-2023 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Inner,SBI - Southeast Reef 12-Jul-2023 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Inner,SBI - Southeast Reef 12-Jul-2023 Swath Inner 2,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Inner,SBI - Southeast Reef 12-Jul-2023 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Middle,SBI - Southeast Reef 12-Jul-2023 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Middle,SBI - Southeast Reef 12-Jul-2023 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Middle,SBI - Southeast Reef 12-Jul-2023 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Middle,SBI - Southeast Reef 12-Jul-2023 Swath Middle 2,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Middle,SBI - Southeast Reef 12-Jul-2023 Swath Middle 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Outer,SBI - Southeast Reef 12-Jul-2023 Swath Outer 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Outer,SBI - Southeast Reef 12-Jul-2023 Swath Outer 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Outer,SBI - Southeast Reef 12-Jul-2023 Swath Outer 2,Leptogorgia chilensis,gorgonians,1,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Outer,SBI - Southeast Reef 12-Jul-2023 Swath Outer 2,Muricea californica,gorgonians,1,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Outer,SBI - Southeast Reef 12-Jul-2023 Swath Outer 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Deep,SBI - Southeast Reef 12-Jul-2023 Swath Deep 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Deep,SBI - Southeast Reef 12-Jul-2023 Swath Deep 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Deep,SBI - Southeast Reef 12-Jul-2023 Swath Deep 2,Leptogorgia chilensis,gorgonians,38,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Deep,SBI - Southeast Reef 12-Jul-2023 Swath Deep 2,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,2,Deep,SBI - Southeast Reef 12-Jul-2023 Swath Deep 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Inner,SBI - Cat Canyon 11-Jul-2023 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Inner,SBI - Cat Canyon 11-Jul-2023 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Inner,SBI - Cat Canyon 11-Jul-2023 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Inner,SBI - Cat Canyon 11-Jul-2023 Swath Inner 1,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Inner,SBI - Cat Canyon 11-Jul-2023 Swath Inner 1,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Middle,SBI - Cat Canyon 11-Jul-2023 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Middle,SBI - Cat Canyon 11-Jul-2023 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Middle,SBI - Cat Canyon 11-Jul-2023 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Middle,SBI - Cat Canyon 11-Jul-2023 Swath Middle 1,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Middle,SBI - Cat Canyon 11-Jul-2023 Swath Middle 1,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Outer,SBI - Cat Canyon 11-Jul-2023 Swath Outer 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Outer,SBI - Cat Canyon 11-Jul-2023 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Outer,SBI - Cat Canyon 11-Jul-2023 Swath Outer 1,Leptogorgia chilensis,gorgonians,17,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Outer,SBI - Cat Canyon 11-Jul-2023 Swath Outer 1,Muricea californica,gorgonians,10,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Outer,SBI - Cat Canyon 11-Jul-2023 Swath Outer 1,Muricea fruticosa,gorgonians,1,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Deep,SBI - Cat Canyon 11-Jul-2023 Swath Deep 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Deep,SBI - Cat Canyon 11-Jul-2023 Swath Deep 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Deep,SBI - Cat Canyon 11-Jul-2023 Swath Deep 1,Leptogorgia chilensis,gorgonians,2,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Deep,SBI - Cat Canyon 11-Jul-2023 Swath Deep 1,Muricea californica,gorgonians,4,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,1,Deep,SBI - Cat Canyon 11-Jul-2023 Swath Deep 1,Muricea fruticosa,gorgonians,1,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Inner,SBI - Cat Canyon 11-Jul-2023 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Inner,SBI - Cat Canyon 11-Jul-2023 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Inner,SBI - Cat Canyon 11-Jul-2023 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Inner,SBI - Cat Canyon 11-Jul-2023 Swath Inner 2,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Inner,SBI - Cat Canyon 11-Jul-2023 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Middle,SBI - Cat Canyon 11-Jul-2023 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Middle,SBI - Cat Canyon 11-Jul-2023 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Middle,SBI - Cat Canyon 11-Jul-2023 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Middle,SBI - Cat Canyon 11-Jul-2023 Swath Middle 2,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Middle,SBI - Cat Canyon 11-Jul-2023 Swath Middle 2,Muricea fruticosa,gorgonians,1,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Outer,SBI - Cat Canyon 11-Jul-2023 Swath Outer 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Outer,SBI - Cat Canyon 11-Jul-2023 Swath Outer 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Outer,SBI - Cat Canyon 11-Jul-2023 Swath Outer 2,Leptogorgia chilensis,gorgonians,13,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Outer,SBI - Cat Canyon 11-Jul-2023 Swath Outer 2,Muricea californica,gorgonians,12,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Outer,SBI - Cat Canyon 11-Jul-2023 Swath Outer 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Deep,SBI - Cat Canyon 11-Jul-2023 Swath Deep 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Deep,SBI - Cat Canyon 11-Jul-2023 Swath Deep 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Deep,SBI - Cat Canyon 11-Jul-2023 Swath Deep 2,Leptogorgia chilensis,gorgonians,21,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Deep,SBI - Cat Canyon 11-Jul-2023 Swath Deep 2,Muricea californica,gorgonians,1,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Cat Canyon,11-Jul-2023,2,Deep,SBI - Cat Canyon 11-Jul-2023 Swath Deep 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Inner,SBI - Sutil 11-Jul-2023 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Inner,SBI - Sutil 11-Jul-2023 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Inner,SBI - Sutil 11-Jul-2023 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Inner,SBI - Sutil 11-Jul-2023 Swath Inner 1,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Inner,SBI - Sutil 11-Jul-2023 Swath Inner 1,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Middle,SBI - Sutil 11-Jul-2023 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Middle,SBI - Sutil 11-Jul-2023 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Middle,SBI - Sutil 11-Jul-2023 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Middle,SBI - Sutil 11-Jul-2023 Swath Middle 1,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Middle,SBI - Sutil 11-Jul-2023 Swath Middle 1,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Outer,SBI - Sutil 11-Jul-2023 Swath Outer 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Outer,SBI - Sutil 11-Jul-2023 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Outer,SBI - Sutil 11-Jul-2023 Swath Outer 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Outer,SBI - Sutil 11-Jul-2023 Swath Outer 1,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Outer,SBI - Sutil 11-Jul-2023 Swath Outer 1,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Deep,SBI - Sutil 11-Jul-2023 Swath Deep 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Deep,SBI - Sutil 11-Jul-2023 Swath Deep 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Deep,SBI - Sutil 11-Jul-2023 Swath Deep 1,Leptogorgia chilensis,gorgonians,4,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Deep,SBI - Sutil 11-Jul-2023 Swath Deep 1,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,1,Deep,SBI - Sutil 11-Jul-2023 Swath Deep 1,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Inner,SBI - Sutil 11-Jul-2023 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Inner,SBI - Sutil 11-Jul-2023 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Inner,SBI - Sutil 11-Jul-2023 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Inner,SBI - Sutil 11-Jul-2023 Swath Inner 2,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Inner,SBI - Sutil 11-Jul-2023 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Middle,SBI - Sutil 11-Jul-2023 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Middle,SBI - Sutil 11-Jul-2023 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Middle,SBI - Sutil 11-Jul-2023 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Middle,SBI - Sutil 11-Jul-2023 Swath Middle 2,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Middle,SBI - Sutil 11-Jul-2023 Swath Middle 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Outer,SBI - Sutil 11-Jul-2023 Swath Outer 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Outer,SBI - Sutil 11-Jul-2023 Swath Outer 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Outer,SBI - Sutil 11-Jul-2023 Swath Outer 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Outer,SBI - Sutil 11-Jul-2023 Swath Outer 2,Muricea californica,gorgonians,1,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Outer,SBI - Sutil 11-Jul-2023 Swath Outer 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Deep,SBI - Sutil 11-Jul-2023 Swath Deep 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Deep,SBI - Sutil 11-Jul-2023 Swath Deep 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Deep,SBI - Sutil 11-Jul-2023 Swath Deep 2,Leptogorgia chilensis,gorgonians,11,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Deep,SBI - Sutil 11-Jul-2023 Swath Deep 2,Muricea californica,gorgonians,4,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Sutil,11-Jul-2023,2,Deep,SBI - Sutil 11-Jul-2023 Swath Deep 2,Muricea fruticosa,gorgonians,1,60
VRG 2023,Post-Construction,2023,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Indian Rock,24-Aug-2023,1,Inner,SCAI - Indian Rock 24-Aug-2023 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Indian Rock,24-Aug-2023,1,Inner,SCAI - Indian Rock 24-Aug-2023 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Indian Rock,24-Aug-2023,1,Inner,SCAI - Indian Rock 24-Aug-2023 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Catalina Island,SCAI,Santa Catalina Island,SCAI,SCAI - Indian Rock,24-Aug-2023,1,Inner,SCAI - Indian Rock 24-Aug-2023 Swath Inner 1,Muricea californica,gorgonians,0,60
