Project,Era,SampleYear,Site,SampleDate,DiveReplicate,DepthZone,Taxa,Category,BRS_per_cov
VRG 2023,Post-Construction,2023,Portuguese Bend,19-Sep-2023,1,Middle,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Portuguese Bend,19-Sep-2023,1,Outer,coralline algae - crustose,UPC Species,22.58
VRG 2023,Post-Construction,2023,Portuguese Bend,19-Sep-2023,1,Deep,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Portuguese Bend,19-Sep-2023,2,Inner,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Portuguese Bend,19-Sep-2023,2,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Portuguese Bend,19-Sep-2023,2,Outer,coralline algae - crustose,UPC Species,29.03
VRG 2023,Post-Construction,2023,Portuguese Bend,19-Sep-2023,2,Deep,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,Bunker Point,05-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,22.58
VRG 2023,Post-Construction,2023,Bunker Point,05-Oct-2023,1,Deep,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Bunker Point,05-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Bunker Point,05-Oct-2023,2,Deep,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Bunker Point,21-Sep-2023,1,Inner,coralline algae - crustose,UPC Species,22.58
VRG 2023,Post-Construction,2023,Bunker Point,21-Sep-2023,1,Middle,coralline algae - crustose,UPC Species,32.26
VRG 2023,Post-Construction,2023,Bunker Point,21-Sep-2023,2,Inner,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Bunker Point,21-Sep-2023,2,Middle,coralline algae - crustose,UPC Species,29.03
VRG 2023,Post-Construction,2023,Burial Grounds,21-Sep-2023,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Burial Grounds,21-Sep-2023,2,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2023,Post-Construction,2023,Burial Grounds,26-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Burial Grounds,26-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,Burial Grounds,27-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,22.58
VRG 2023,Post-Construction,2023,Burial Grounds,27-Oct-2023,1,Deep,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Burial Grounds,27-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,Burial Grounds,27-Oct-2023,2,Deep,coralline algae - crustose,UPC Species,38.71
VRG 2023,Post-Construction,2023,Old 18th,05-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Old 18th,05-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Old 18th,21-Sep-2023,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Old 18th,21-Sep-2023,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Old 18th,25-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Old 18th,25-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,12.9
VRG 2023,Post-Construction,2023,Old 18th,26-Oct-2023,1,Deep,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Old 18th,26-Oct-2023,2,Deep,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Cape Point,05-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,32.26
VRG 2023,Post-Construction,2023,Cape Point,05-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,Cape Point,05-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,Cape Point,05-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,Cape Point,21-Sep-2023,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Cape Point,21-Sep-2023,2,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2023,Post-Construction,2023,Cape Point,27-Oct-2023,1,Deep,coralline algae - crustose,UPC Species,51.61
VRG 2023,Post-Construction,2023,Cape Point,27-Oct-2023,2,Deep,coralline algae - crustose,UPC Species,25.81
VRG 2023,Post-Construction,2023,KOU Rock,11-Aug-2023,1,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,KOU Rock,11-Aug-2023,2,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,KOU Rock,27-Jun-2023,1,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2023,Post-Construction,2023,KOU Rock,27-Jun-2023,1,Outer,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,KOU Rock,27-Jun-2023,1,Deep,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,KOU Rock,27-Jun-2023,2,Middle,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,KOU Rock,27-Jun-2023,2,Outer,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,KOU Rock,27-Jun-2023,2,Deep,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,3 Palms West,11-Aug-2023,1,Inner,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,3 Palms West,11-Aug-2023,1,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,3 Palms West,11-Aug-2023,2,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2023,Post-Construction,2023,3 Palms West,11-Aug-2023,2,Middle,coralline algae - crustose,UPC Species,22.58
VRG 2023,Post-Construction,2023,3 Palms West,28-Jun-2023,1,Outer,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,3 Palms West,28-Jun-2023,1,Deep,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,3 Palms West,28-Jun-2023,2,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,3 Palms West,28-Jun-2023,2,Deep,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,3 Palms East,11-Aug-2023,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,3 Palms East,11-Aug-2023,1,Middle,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,3 Palms East,11-Aug-2023,2,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,3 Palms East,11-Aug-2023,2,Middle,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,3 Palms East,28-Jun-2023,1,Outer,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,3 Palms East,28-Jun-2023,1,Deep,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,3 Palms East,28-Jun-2023,2,Outer,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,3 Palms East,28-Jun-2023,2,Deep,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Whites Point,14-Nov-2023,1,Inner,coralline algae - crustose,UPC Species,22.58
VRG 2023,Post-Construction,2023,Whites Point,14-Nov-2023,1,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Whites Point,14-Nov-2023,2,Inner,coralline algae - crustose,UPC Species,35.48
VRG 2023,Post-Construction,2023,Whites Point,14-Nov-2023,2,Middle,coralline algae - crustose,UPC Species,35.48
VRG 2023,Post-Construction,2023,Whites Point,15-Nov-2023,1,Outer,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,Whites Point,15-Nov-2023,2,Outer,coralline algae - crustose,UPC Species,51.61
VRG 2023,Post-Construction,2023,Cairns,31-Aug-2023,1,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2023,Post-Construction,2023,Cairns,31-Aug-2023,1,Middle,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Cairns,31-Aug-2023,1,Outer,coralline algae - crustose,UPC Species,29.03
VRG 2023,Post-Construction,2023,Cairns,31-Aug-2023,2,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Cairns,31-Aug-2023,2,Middle,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Cairns,31-Aug-2023,2,Outer,coralline algae - crustose,UPC Species,38.71
VRG 2023,Post-Construction,2023,Point Fermin,14-Nov-2023,1,Inner,coralline algae - crustose,UPC Species,25.81
VRG 2023,Post-Construction,2023,Point Fermin,14-Nov-2023,1,Middle,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Point Fermin,14-Nov-2023,2,Inner,coralline algae - crustose,UPC Species,41.94
VRG 2023,Post-Construction,2023,Point Fermin,14-Nov-2023,2,Middle,coralline algae - crustose,UPC Species,51.61
VRG 2023,Post-Construction,2023,Point Fermin,15-Nov-2023,1,Outer,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Point Fermin,15-Nov-2023,2,Outer,coralline algae - crustose,UPC Species,25.81
VRG 2023,Post-Construction,2023,Buck Gully,18-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,25.81
VRG 2023,Post-Construction,2023,Buck Gully,18-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,32.26
VRG 2023,Post-Construction,2023,Buck Gully,18-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2023,Post-Construction,2023,Buck Gully,18-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,32.26
VRG 2023,Post-Construction,2023,Crystal Cove,18-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,41.94
VRG 2023,Post-Construction,2023,Crystal Cove,18-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Crystal Cove,18-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,Crystal Cove,18-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,Crystal Cove,18-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,29.03
VRG 2023,Post-Construction,2023,Crystal Cove,18-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,38.71
VRG 2023,Post-Construction,2023,Heisler Park,18-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,12.9
VRG 2023,Post-Construction,2023,Heisler Park,18-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Heisler Park,18-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,38.71
VRG 2023,Post-Construction,2023,Heisler Park,18-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Heisler Park,18-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Heisler Park,18-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,38.71
VRG 2023,Post-Construction,2023,Laguna Beach,19-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Laguna Beach,19-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,38.71
VRG 2023,Post-Construction,2023,Laguna Beach,19-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,32.26
VRG 2023,Post-Construction,2023,Laguna Beach,19-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Laguna Beach,19-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2023,Post-Construction,2023,Laguna Beach,19-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Dana Point,19-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,Dana Point,19-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,Dana Point,19-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,22.58
VRG 2023,Post-Construction,2023,Dana Point,19-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Dana Point,19-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Dana Point,19-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,San Mateo Kelp,17-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,San Mateo Kelp,17-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,29.03
VRG 2023,Post-Construction,2023,San Mateo Kelp,17-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2023,Post-Construction,2023,San Mateo Kelp,17-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,35.48
VRG 2023,Post-Construction,2023,Leucadia,13-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Leucadia,13-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Leucadia,17-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Leucadia,17-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Leucadia,17-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Leucadia,17-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Swami's,13-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,Swami's,13-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Swami's,17-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Swami's,17-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Swami's,17-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Swami's,17-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Matlahuayl,09-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Matlahuayl,09-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,25.81
VRG 2023,Post-Construction,2023,Matlahuayl,09-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,Matlahuayl,09-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,51.61
VRG 2023,Post-Construction,2023,Children's Pool,09-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,Children's Pool,09-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,Children's Pool,09-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,74.19
VRG 2023,Post-Construction,2023,Children's Pool,09-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Children's Pool,09-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,12.9
VRG 2023,Post-Construction,2023,Children's Pool,09-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,South La Jolla,09-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,51.61
VRG 2023,Post-Construction,2023,South La Jolla,09-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,25.81
VRG 2023,Post-Construction,2023,South La Jolla,09-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,83.87
VRG 2023,Post-Construction,2023,South La Jolla,09-Oct-2023,1,Deep,coralline algae - crustose,UPC Species,54.84
VRG 2023,Post-Construction,2023,South La Jolla,09-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,South La Jolla,09-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,South La Jolla,09-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,35.48
VRG 2023,Post-Construction,2023,South La Jolla,09-Oct-2023,2,Deep,coralline algae - crustose,UPC Species,51.61
VRG 2023,Post-Construction,2023,Point Loma North,10-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Point Loma North,10-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Point Loma North,10-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,41.94
VRG 2023,Post-Construction,2023,Point Loma North,10-Oct-2023,1,Deep,coralline algae - crustose,UPC Species,32.26
VRG 2023,Post-Construction,2023,Point Loma North,10-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Point Loma North,10-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,Point Loma North,10-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,35.48
VRG 2023,Post-Construction,2023,Point Loma North,10-Oct-2023,2,Deep,coralline algae - crustose,UPC Species,58.06
VRG 2023,Post-Construction,2023,Point Loma Central,10-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,Point Loma Central,10-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,29.03
VRG 2023,Post-Construction,2023,Point Loma Central,11-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,3.23
VRG 2023,Post-Construction,2023,Point Loma Central,11-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,41.94
VRG 2023,Post-Construction,2023,Point Loma Central,11-Oct-2023,1,Deep,coralline algae - crustose,UPC Species,48.39
VRG 2023,Post-Construction,2023,Point Loma Central,11-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,25.81
VRG 2023,Post-Construction,2023,Point Loma Central,11-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,38.71
VRG 2023,Post-Construction,2023,Point Loma Central,11-Oct-2023,2,Deep,coralline algae - crustose,UPC Species,35.48
VRG 2023,Post-Construction,2023,Point Loma South,10-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,6.45
VRG 2023,Post-Construction,2023,Point Loma South,10-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,9.68
VRG 2023,Post-Construction,2023,Point Loma South,11-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,Point Loma South,11-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,29.03
VRG 2023,Post-Construction,2023,Point Loma South,11-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,19.35
VRG 2023,Post-Construction,2023,Point Loma South,11-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,48.39
VRG 2023,Post-Construction,2023,Point Loma South,12-Oct-2023,1,Deep,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Point Loma South,12-Oct-2023,2,Deep,coralline algae - crustose,UPC Species,51.61
VRG 2023,Post-Construction,2023,Cabrillo National Monument,10-Oct-2023,1,Inner,coralline algae - crustose,UPC Species,25.81
VRG 2023,Post-Construction,2023,Cabrillo National Monument,10-Oct-2023,2,Inner,coralline algae - crustose,UPC Species,0
VRG 2023,Post-Construction,2023,Cabrillo National Monument,11-Oct-2023,1,Middle,coralline algae - crustose,UPC Species,29.03
VRG 2023,Post-Construction,2023,Cabrillo National Monument,11-Oct-2023,2,Middle,coralline algae - crustose,UPC Species,25.81
VRG 2023,Post-Construction,2023,Cabrillo National Monument,12-Oct-2023,1,Outer,coralline algae - crustose,UPC Species,16.13
VRG 2023,Post-Construction,2023,Cabrillo National Monument,12-Oct-2023,2,Outer,coralline algae - crustose,UPC Species,51.61
